entry_id,line_number,entry_date,timestamp,entity_id,cost_center_id,account_code,account_name,financial_statement,financial_class,entry_type,currency_code,amount_local,exchange_rate_to_usd,amount_usd,document_reference,description
GL-2024-00000134,2,2024-01-01,2024-01-01 21:19:19,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,47392.89,1.0,47392.89,DOC-2401-216999,Pago electrónico a proveedor de hardware ref: DOC-2401-216999
GL-2024-00000135,1,2024-01-01,2024-01-01 21:27:01,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,14662.64,1.080609434159509,15844.59,DOC-2401-695670,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-695670
GL-2024-00000135,2,2024-01-01,2024-01-01 21:27:01,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,EUR,14662.64,1.080609434159509,15844.59,DOC-2401-695670,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-695670
GL-2024-00000136,1,2024-01-01,2024-01-01 21:30:48,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,8021.0,1.0,8021.0,DOC-2401-534924,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-534924
GL-2024-00000136,2,2024-01-01,2024-01-01 21:30:48,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,8021.0,1.0,8021.0,DOC-2401-534924,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-534924
GL-2024-00000137,1,2024-01-01,2024-01-01 21:35:53,ENT-04,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,VES,46079.73,0.027863444255095928,1283.94,DOC-2401-847842,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-847842
GL-2024-00000137,2,2024-01-01,2024-01-01 21:35:53,ENT-04,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,VES,46079.73,0.027863444255095928,1283.94,DOC-2401-847842,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-847842
GL-2024-00000138,1,2024-01-01,2024-01-01 21:36:55,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,11289.44,1.080609434159509,12199.48,DOC-2401-729895,Facturación suscripción anual SaaS cliente ref: DOC-2401-729895
GL-2024-00000138,2,2024-01-01,2024-01-01 21:36:55,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,11289.44,1.080609434159509,12199.48,DOC-2401-729895,Facturación suscripción anual SaaS cliente ref: DOC-2401-729895
GL-2024-00000139,1,2024-01-01,2024-01-01 21:58:21,ENT-03,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,COP,187552285.84,0.0002536460154885451,47571.89,DOC-2401-183261,Dispersión de nómina y cargas laborales ref: DOC-2401-183261
GL-2024-00000139,2,2024-01-01,2024-01-01 21:58:21,ENT-03,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,187552285.84,0.0002536460154885451,47571.89,DOC-2401-183261,Dispersión de nómina y cargas laborales ref: DOC-2401-183261
GL-2024-00000140,1,2024-01-01,2024-01-01 22:03:06,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,17775.2,1.0,17775.2,DOC-2401-353613,Facturación suscripción anual SaaS cliente ref: DOC-2401-353613
GL-2024-00000140,2,2024-01-01,2024-01-01 22:03:06,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,17775.2,1.0,17775.2,DOC-2401-353613,Facturación suscripción anual SaaS cliente ref: DOC-2401-353613
GL-2024-00000141,1,2024-01-01,2024-01-01 22:07:59,ENT-02,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,EUR,51633.16,1.080609434159509,55795.28,DOC-2401-654093,Pago electrónico a proveedor de hardware ref: DOC-2401-654093
GL-2024-00000141,2,2024-01-01,2024-01-01 22:07:59,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,51633.16,1.080609434159509,55795.28,DOC-2401-654093,Pago electrónico a proveedor de hardware ref: DOC-2401-654093
GL-2024-00000142,1,2024-01-01,2024-01-01 22:13:53,ENT-02,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,EUR,11079.55,1.080609434159509,11972.67,DOC-2401-374820,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-374820
GL-2024-00000142,2,2024-01-01,2024-01-01 22:13:53,ENT-02,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,11079.55,1.080609434159509,11972.67,DOC-2401-374820,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-374820
GL-2024-00000143,1,2024-01-01,2024-01-01 22:19:51,ENT-04,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,VES,307015.17,0.027863444255095928,8554.5,DOC-2401-347502,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-347502
GL-2024-00000143,2,2024-01-01,2024-01-01 22:19:51,ENT-04,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,VES,307015.17,0.027863444255095928,8554.5,DOC-2401-347502,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-347502
GL-2024-00000144,1,2024-01-01,2024-01-01 22:23:41,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,9850.45,1.080609434159509,10644.49,DOC-2401-547526,Servicios profesionales de ingeniería y datos ref: DOC-2401-547526
GL-2024-00000144,2,2024-01-01,2024-01-01 22:23:41,ENT-02,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,9850.45,1.080609434159509,10644.49,DOC-2401-547526,Servicios profesionales de ingeniería y datos ref: DOC-2401-547526
GL-2024-00000145,1,2024-01-01,2024-01-01 23:04:29,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,26698.58,1.080609434159509,28850.74,DOC-2401-970964,Liquidación y cobro de factura por transferencia ref: DOC-2401-970964
GL-2024-00000145,2,2024-01-01,2024-01-01 23:04:29,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,26698.58,1.080609434159509,28850.74,DOC-2401-970964,Liquidación y cobro de factura por transferencia ref: DOC-2401-970964
GL-2024-00000146,1,2024-01-01,2024-01-01 23:05:06,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,26848.95,1.0,26848.95,DOC-2401-431238,Facturación suscripción anual SaaS cliente ref: DOC-2401-431238
GL-2024-00000146,2,2024-01-01,2024-01-01 23:05:06,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,26848.95,1.0,26848.95,DOC-2401-431238,Facturación suscripción anual SaaS cliente ref: DOC-2401-431238
GL-2024-00000147,1,2024-01-01,2024-01-01 23:28:36,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,72013.3,1.0,72013.3,DOC-2401-429465,Dispersión de nómina y cargas laborales ref: DOC-2401-429465
GL-2024-00000147,2,2024-01-01,2024-01-01 23:28:36,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,72013.3,1.0,72013.3,DOC-2401-429465,Dispersión de nómina y cargas laborales ref: DOC-2401-429465
GL-2024-00000148,1,2024-01-01,2024-01-01 23:32:58,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,12547.38,1.080609434159509,13558.82,DOC-2401-230957,Facturación suscripción anual SaaS cliente ref: DOC-2401-230957
GL-2024-00000148,2,2024-01-01,2024-01-01 23:32:58,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,12547.38,1.080609434159509,13558.82,DOC-2401-230957,Facturación suscripción anual SaaS cliente ref: DOC-2401-230957
GL-2024-00000149,1,2024-01-01,2024-01-01 23:46:45,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,10864.94,1.0,10864.94,DOC-2401-565918,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-565918
GL-2024-00000149,2,2024-01-01,2024-01-01 23:46:45,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,10864.94,1.0,10864.94,DOC-2401-565918,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-565918
GL-2024-00000150,1,2024-01-01,2024-01-01 23:51:18,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,15454.47,1.0,15454.47,DOC-2401-541834,Servicios profesionales de ingeniería y datos ref: DOC-2401-541834
GL-2024-00000150,2,2024-01-01,2024-01-01 23:51:18,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,15454.47,1.0,15454.47,DOC-2401-541834,Servicios profesionales de ingeniería y datos ref: DOC-2401-541834
GL-2024-00000151,1,2024-01-02,2024-01-02 00:07:02,ENT-03,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,COP,135516867.39,0.00025415094566465636,34441.74,DOC-2401-705659,Facturación suscripción anual SaaS cliente ref: DOC-2401-705659
GL-2024-00000151,2,2024-01-02,2024-01-02 00:07:02,ENT-03,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,COP,135516867.39,0.00025415094566465636,34441.74,DOC-2401-705659,Facturación suscripción anual SaaS cliente ref: DOC-2401-705659
GL-2024-00000152,1,2024-01-02,2024-01-02 00:21:33,ENT-04,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,VES,1224919.91,0.027520232011306746,33710.08,DOC-2401-701362,Adquisición de racks y hardware especializado ref: DOC-2401-701362
GL-2024-00000152,2,2024-01-02,2024-01-02 00:21:33,ENT-04,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,VES,1224919.91,0.027520232011306746,33710.08,DOC-2401-701362,Adquisición de racks y hardware especializado ref: DOC-2401-701362
GL-2024-00000153,1,2024-01-02,2024-01-02 00:22:18,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,28865.54,1.0,28865.54,DOC-2401-931020,Liquidación y cobro de factura por transferencia ref: DOC-2401-931020
GL-2024-00000153,2,2024-01-02,2024-01-02 00:22:18,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,28865.54,1.0,28865.54,DOC-2401-931020,Liquidación y cobro de factura por transferencia ref: DOC-2401-931020
GL-2024-00000154,1,2024-01-02,2024-01-02 00:41:13,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,EUR,24609.45,1.078529465947028,26542.02,DOC-2401-720656,Adquisición de racks y hardware especializado ref: DOC-2401-720656
GL-2024-00000154,2,2024-01-02,2024-01-02 00:41:13,ENT-02,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,EUR,24609.45,1.078529465947028,26542.02,DOC-2401-720656,Adquisición de racks y hardware especializado ref: DOC-2401-720656
GL-2024-00000155,1,2024-01-02,2024-01-02 00:45:49,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,32766.04,1.0,32766.04,DOC-2401-705059,Facturación suscripción anual SaaS cliente ref: DOC-2401-705059
GL-2024-00000155,2,2024-01-02,2024-01-02 00:45:49,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,32766.04,1.0,32766.04,DOC-2401-705059,Facturación suscripción anual SaaS cliente ref: DOC-2401-705059
GL-2024-00000156,1,2024-01-02,2024-01-02 00:48:16,ENT-02,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,EUR,40986.66,1.078529465947028,44205.32,DOC-2401-808171,Pago electrónico a proveedor de hardware ref: DOC-2401-808171
GL-2024-00000156,2,2024-01-02,2024-01-02 00:48:16,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,40986.66,1.078529465947028,44205.32,DOC-2401-808171,Pago electrónico a proveedor de hardware ref: DOC-2401-808171
GL-2024-00000157,1,2024-01-02,2024-01-02 01:12:30,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,17377.57,1.0,17377.57,DOC-2401-286518,Servicios profesionales de ingeniería y datos ref: DOC-2401-286518
GL-2024-00000157,2,2024-01-02,2024-01-02 01:12:30,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,17377.57,1.0,17377.57,DOC-2401-286518,Servicios profesionales de ingeniería y datos ref: DOC-2401-286518
GL-2024-00000158,1,2024-01-02,2024-01-02 01:16:42,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,6058.8,1.078529465947028,6534.59,DOC-2401-448975,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-448975
GL-2024-00000158,2,2024-01-02,2024-01-02 01:16:42,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,EUR,6058.8,1.078529465947028,6534.59,DOC-2401-448975,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-448975
GL-2024-00000159,1,2024-01-02,2024-01-02 01:25:12,ENT-03,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,COP,40668587.61,0.00025415094566465636,10335.96,DOC-2401-548792,Facturación suscripción anual SaaS cliente ref: DOC-2401-548792
GL-2024-00000159,2,2024-01-02,2024-01-02 01:25:12,ENT-03,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,COP,40668587.61,0.00025415094566465636,10335.96,DOC-2401-548792,Facturación suscripción anual SaaS cliente ref: DOC-2401-548792
GL-2024-00000160,1,2024-01-02,2024-01-02 01:41:42,ENT-03,CC-100,6.1.03.01,Gasto de Depreciación y Amortización,INCOME_STATEMENT,GASTOS,DEBIT,COP,30511592.16,0.00025415094566465636,7754.55,DOC-2401-769244,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-769244
GL-2024-00000160,2,2024-01-02,2024-01-02 01:41:42,ENT-03,CC-100,1.2.02.01,Depreciación Acumulada de Equipos,BALANCE_SHEET,ACTIVO,CREDIT,COP,30511592.16,0.00025415094566465636,7754.55,DOC-2401-769244,Asiento de ajuste mensual por depreciación lineal ref: DOC-2401-769244
GL-2024-00000161,1,2024-01-02,2024-01-02 01:43:37,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,38340.1,1.0,38340.1,DOC-2401-193800,Liquidación y cobro de factura por transferencia ref: DOC-2401-193800
GL-2024-00000161,2,2024-01-02,2024-01-02 01:43:37,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,38340.1,1.0,38340.1,DOC-2401-193800,Liquidación y cobro de factura por transferencia ref: DOC-2401-193800
GL-2024-00000162,1,2024-01-02,2024-01-02 01:53:49,ENT-04,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,VES,1100019.07,0.027520232011306746,30272.78,DOC-2401-755093,Pago electrónico a proveedor de hardware ref: DOC-2401-755093
GL-2024-00000162,2,2024-01-02,2024-01-02 01:53:49,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,VES,1100019.07,0.027520232011306746,30272.78,DOC-2401-755093,Pago electrónico a proveedor de hardware ref: DOC-2401-755093
GL-2024-00000163,1,2024-01-02,2024-01-02 01:55:31,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,33447.62,1.0,33447.62,DOC-2401-847722,Facturación suscripción anual SaaS cliente ref: DOC-2401-847722
GL-2024-00000163,2,2024-01-02,2024-01-02 01:55:31,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,33447.62,1.0,33447.62,DOC-2401-847722,Facturación suscripción anual SaaS cliente ref: DOC-2401-847722
GL-2024-00000164,1,2024-01-02,2024-01-02 02:12:35,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,USD,41426.51,1.0,41426.51,DOC-2401-222247,Adquisición de racks y hardware especializado ref: DOC-2401-222247
GL-2024-00000164,2,2024-01-02,2024-01-02 02:12:35,ENT-01,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,USD,41426.51,1.0,41426.51,DOC-2401-222247,Adquisición de racks y hardware especializado ref: DOC-2401-222247
GL-2024-00000165,1,2024-01-02,2024-01-02 02:19:55,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,41569.37,1.078529465947028,44833.79,DOC-2401-341068,Facturación suscripción anual SaaS cliente ref: DOC-2401-341068
GL-2024-00000165,2,2024-01-02,2024-01-02 02:19:55,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,41569.37,1.078529465947028,44833.79,DOC-2401-341068,Facturación suscripción anual SaaS cliente ref: DOC-2401-341068
GL-2024-00000166,1,2024-01-02,2024-01-02 02:23:43,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,14005.8,1.0,14005.8,DOC-2401-300829,Servicios profesionales de ingeniería y datos ref: DOC-2401-300829
GL-2024-00000166,2,2024-01-02,2024-01-02 02:23:43,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,14005.8,1.0,14005.8,DOC-2401-300829,Servicios profesionales de ingeniería y datos ref: DOC-2401-300829
GL-2024-00000167,1,2024-01-02,2024-01-02 02:40:36,ENT-03,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,COP,152804900.64,0.00025415094566465636,38835.51,DOC-2401-589790,Adquisición de racks y hardware especializado ref: DOC-2401-589790
GL-2024-00000167,2,2024-01-02,2024-01-02 02:40:36,ENT-03,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,COP,152804900.64,0.00025415094566465636,38835.51,DOC-2401-589790,Adquisición de racks y hardware especializado ref: DOC-2401-589790
GL-2024-00000168,1,2024-01-02,2024-01-02 03:00:25,ENT-03,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,COP,21194255.19,0.00025415094566465636,5386.54,DOC-2401-909713,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-909713"
GL-2024-00000168,2,2024-01-02,2024-01-02 03:00:25,ENT-03,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,21194255.19,0.00025415094566465636,5386.54,DOC-2401-909713,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-909713"
GL-2024-00000169,1,2024-01-02,2024-01-02 03:11:06,ENT-01,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,USD,34851.05,1.0,34851.05,DOC-2401-559550,Pago electrónico a proveedor de hardware ref: DOC-2401-559550
GL-2024-00000169,2,2024-01-02,2024-01-02 03:11:06,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,34851.05,1.0,34851.05,DOC-2401-559550,Pago electrónico a proveedor de hardware ref: DOC-2401-559550
GL-2024-00000170,1,2024-01-02,2024-01-02 03:41:40,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,VES,307792.46,0.027520232011306746,8470.52,DOC-2401-325684,Liquidación y cobro de factura por transferencia ref: DOC-2401-325684
GL-2024-00000170,2,2024-01-02,2024-01-02 03:41:40,ENT-04,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,VES,307792.46,0.027520232011306746,8470.52,DOC-2401-325684,Liquidación y cobro de factura por transferencia ref: DOC-2401-325684
GL-2024-00000171,1,2024-01-02,2024-01-02 03:43:02,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,111153.44,1.0,111153.44,DOC-2401-379937,Dispersión de nómina y cargas laborales ref: DOC-2401-379937
GL-2024-00000171,2,2024-01-02,2024-01-02 03:43:02,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,111153.44,1.0,111153.44,DOC-2401-379937,Dispersión de nómina y cargas laborales ref: DOC-2401-379937
GL-2024-00000172,1,2024-01-02,2024-01-02 03:54:30,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,8721.63,1.078529465947028,9406.53,DOC-2401-935152,Servicios profesionales de ingeniería y datos ref: DOC-2401-935152
GL-2024-00000172,2,2024-01-02,2024-01-02 03:54:30,ENT-02,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,8721.63,1.078529465947028,9406.53,DOC-2401-935152,Servicios profesionales de ingeniería y datos ref: DOC-2401-935152
GL-2024-00000173,1,2024-01-02,2024-01-02 04:10:21,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,4418.88,1.0,4418.88,DOC-2401-153462,Servicios profesionales de ingeniería y datos ref: DOC-2401-153462
GL-2024-00000173,2,2024-01-02,2024-01-02 04:10:21,ENT-01,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,USD,4418.88,1.0,4418.88,DOC-2401-153462,Servicios profesionales de ingeniería y datos ref: DOC-2401-153462
GL-2024-00000174,1,2024-01-02,2024-01-02 04:19:23,ENT-04,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,VES,1353234.59,0.027520232011306746,37241.33,DOC-2401-370712,Liquidación y cobro de factura por transferencia ref: DOC-2401-370712
GL-2024-00000174,2,2024-01-02,2024-01-02 04:19:23,ENT-04,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,VES,1353234.59,0.027520232011306746,37241.33,DOC-2401-370712,Liquidación y cobro de factura por transferencia ref: DOC-2401-370712
GL-2024-00000175,1,2024-01-02,2024-01-02 04:31:59,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,USD,10762.25,1.0,10762.25,DOC-2401-764445,Adquisición de racks y hardware especializado ref: DOC-2401-764445
GL-2024-00000175,2,2024-01-02,2024-01-02 04:31:59,ENT-01,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,USD,10762.25,1.0,10762.25,DOC-2401-764445,Adquisición de racks y hardware especializado ref: DOC-2401-764445
GL-2024-00000176,1,2024-01-02,2024-01-02 04:33:40,ENT-01,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,USD,5682.03,1.0,5682.03,DOC-2401-423826,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-423826
GL-2024-00000176,2,2024-01-02,2024-01-02 04:33:40,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,5682.03,1.0,5682.03,DOC-2401-423826,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-423826
